Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link 
Senior IT Systems Engineer - Cairo,LEONI Wiring System Egypt S.A.E,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · MCSE · Network · CCNA · DNS · Information Technology (IT) · Vmware Computer Science · DHCP,https://wuzzuf.net/jobs/p/7PiPVprLoYoM-Senior-IT-Systems-Engineer---Cairo-LEONI-Wiring-System-Egypt-S-A-E-Cairo-Egypt?o=379&l=sp&t=sj&a=data%20science|search-v3|hpb
Oracle Fusion Apps Technical Consultant – (General),Confidential,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp Computer Science · Oracle · Fusion · Information Technology (IT) · PLSql · SOAP · SQL · XML,https://wuzzuf.net/jobs/p/QFMWJR4XbyJF-Oracle-Fusion-Apps-Technical-Consultant-%E2%80%93-General-Cairo-Egypt?o=380&l=sp&t=sj&a=data%20science|search-v3|hpb
Java Developer,Perfect Presentation,"6th of October, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · Java · Software Development · Information Technology (IT) Computer Science · MVC · Spring · jQuery · JavaScript,https://wuzzuf.net/jobs/p/Qwc3JwqSqi3r-Java-Developer-Perfect-Presentation-Giza-Egypt?o=381&l=sp&t=sj&a=data%20science|search-v3|hpb
Full Stack Web Developer - For Multinational,Popul8IT,"Cairo, Egypt",1 month ago,Part Time - Freelance / Project - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Information Technology (IT) · javaScript · English · Design · Programming · Web · Testing · UX,https://wuzzuf.net/jobs/p/uUqLVpMM3y6O-Full-Stack-Web-Developer---For-Multinational-Popul8IT-Cairo-Egypt?o=382&l=sp&t=sj&a=data%20science|search-v3|hpb
Full Stack Dotnet Developer,Wireless Dynamics,"Maadi, Cairo, Egypt",29 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 5 Yrs of Exp · JavaScript · jQuery · MVC · Information Technology (IT) · HTML · Engineering · Software Development · SQL,https://wuzzuf.net/jobs/p/a4bUpxGtXAVV-Full-Stack-Dotnet-Developer-Wireless-Dynamics-Cairo-Egypt?o=383&l=sp&t=sj&a=data%20science|search-v3|hpb
QC Packaging Analyst,Rameda,"6th of October, Giza, Egypt",29 days ago,Full Time,Entry Level · Manufacturing/Production · Quality · Pharmaceutical · 1 - 3 Yrs of Exp · QC · Pharmaceutical · Quality Control · Communication skills Sciences Pharmaceutical Sciences · Packaging,https://wuzzuf.net/jobs/p/uxoW0KFCyyeO-QC-Packaging-Analyst-Rameda-Giza-Egypt?o=384&l=sp&t=sj&a=data%20science|search-v3|hpb
Software Developer Backend (Java),Aman,"Giza, Egypt",29 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp Computer Science · Information Technology (IT) · Software Engineering · Computer Engineering · Back-End Development · J2EE · SOA · HTML,https://wuzzuf.net/jobs/p/wMRsHMwdLH3N-Software-Developer-Backend-Java-Aman-Giza-Egypt?o=385&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Sales Engineer,EGID company,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · Information Technology (IT) · Engineering · MS Office · Sales · Software Computer Science,https://wuzzuf.net/jobs/p/ZqzzcOHAEQEW-Senior-Sales-Engineer-EGID-company-Cairo-Egypt?o=386&l=sp&t=sj&a=data%20science|search-v3|hpb
WordPress Developer,jmskef,"Banha, Qalubia, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Information Technology (IT) · CSS3 · HTML · HTML5 · JavaScript Computer Science · Software Development · Vue.js,https://wuzzuf.net/jobs/p/beM7K13h0hYQ-WordPress-Developer-jmskef-Qalubia-Egypt?o=387&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior UI/UX Designer,Taqneen,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp · adobe · Creative · Design · illustrator · Xd · Wireframe · Information Technology (IT) · UI/UX,https://wuzzuf.net/jobs/p/cJkwv1VvleMS-Senior-UIUX-Designer-Taqneen-Cairo-Egypt?o=388&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Solutions Delivery Manager,B.TECH,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · 10 - 12 Yrs of Exp · ERP · CRM · Engineering · Information Technology (IT) · ITIL · Planning · PMP,https://wuzzuf.net/jobs/p/sr5tpS1Wf8g7-IT-Solutions-Delivery-Manager-B-TECH-Cairo-Egypt?o=389&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Automation Test Engineer / ( C#/.NET ).,Cegedim,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3+ Yrs of Exp · Agile · API · Automation Computer Science · Information Technology (IT) · QA · Selenium,https://wuzzuf.net/jobs/p/QrxHG6FPuC1M-Senior-Automation-Test-Engineer-CNET-Cegedim-Cairo-Egypt?o=390&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Automation Test Engineer - (Java).,Cegedim,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3+ Yrs of Exp · Agile · API Computer Science · Information Technology (IT) · QA · Selenium · Software Testing,https://wuzzuf.net/jobs/p/lt0X4dJJYOo3-Senior-Automation-Test-Engineer---Java-Cegedim-Cairo-Egypt?o=391&l=sp&t=sj&a=data%20science|search-v3|hpb
Frontend Developer (E-Business).,Cegedim,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp Computer Science · Computer Engineering · Information Technology (IT) · Frontend · E-Business · HTML · CSS · jQuery,https://wuzzuf.net/jobs/p/gTsGt6h9rMbZ-Frontend-Developer-E-Business-Cegedim-Cairo-Egypt?o=392&l=sp&t=sj&a=data%20science|search-v3|hpb
Javascript Developer with Google Polymer,GetTechForce.com,"Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · JavaScript · Redux · Software Development · Web · CSS3 · HTML5 · Information Technology (IT) Computer Science,https://wuzzuf.net/jobs/p/nhN5s9kfNKmL-Javascript-Developer-with-Google-Polymer-GetTechForce-com-Cairo-Egypt?o=393&l=sp&t=sj&a=data%20science|search-v3|hpb
Android Developer (Java & Kotlin),ARPUPLUS,"Giza, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp Computer Science · Java · Android · Information Technology (IT) · Mobile Development · Kotlin · JSON · APIs,https://wuzzuf.net/jobs/p/4vJJge29LDSo-Android-Developer-Java-Kotlin-ARPUPLUS-Giza-Egypt?o=394&l=sp&t=sj&a=data%20science|search-v3|hpb
Information Security Specialist,Centro CDX,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 2+ Yrs of Exp Computer Science · Information Technology (IT) · CISCO · Firewall · HTTP · DNS · SSL,https://wuzzuf.net/jobs/p/2kVjAhY0O0H2-Information-Security-Specialist-Centro-CDX-Cairo-Egypt?o=395&l=sp&t=sj&a=data%20science|search-v3|hpb
Safety Specialist,Alfa Laboratories,"Giza, Egypt",1 month ago,Full Time,Experienced · Quality · Engineering - Other · 2 - 3 Yrs of Exp · HSE · Engineering Science · Safety · Manufacturing · Production · Logistics · quality,https://wuzzuf.net/jobs/p/4FZ5F26uM2N7-Safety-Specialist-Alfa-Laboratories-Giza-Egypt?o=396&l=sp&t=sj&a=data%20science|search-v3|hpb
Junior Software Developer - Alexandria,RUSH BRUSH INC,"Alexandria, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Information Technology (IT) Computer Science · backend · React Native · ITI · Frontend · React · Software Development,https://wuzzuf.net/jobs/p/qXu6dMGZOMii-Junior-Software-Developer---Alexandria-RUSH-BRUSH-INC-Alexandria-Egypt?o=397&l=sp&t=sj&a=data%20science|search-v3|hpb
Procurement & Logistics Manager,Confidential,"6th of October, Giza, Egypt",30 days ago,Full Time,Manager · R&D/Science · Logistics/Supply Chain · Purchasing/Procurement · 7 - 10 Yrs of Exp · Procurement · Purchasing · Logistics · Supply Chain · Management · Business Administration · Supply Chain Management,https://wuzzuf.net/jobs/p/per9KnP3ZfqO-Procurement-Logistics-Manager-Giza-Egypt?o=398&l=sp&t=sj&a=data%20science|search-v3|hpb
Java Developer / Springboot 2,GetTechForce.com,"Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Java · backend Computer Science · E2E · Information Technology (IT) · Integration · J2EE · Kafka,https://wuzzuf.net/jobs/p/7OkDdemG9ofX-Java-Developer-Springboot-2-GetTechForce-com-Cairo-Egypt?o=399&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior IT Engineer,Z2 Data,"Nasr City, Cairo, Egypt",29 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Other · 3 - 5 Yrs of Exp Computer Science · Information Technology (IT) · Software Development · Microsoft · Software Engineering,https://wuzzuf.net/jobs/p/T0Fxkav9lAlv-Senior-IT-Engineer-Z2-Data-Cairo-Egypt?o=400&l=sp&t=sj&a=data%20science|search-v3|hpb
Microsoft Dynamics AX/365 Functional Specialist,Logistica,"6th of October, Giza, Egypt",29 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · ERP Implementation · Microsoft Dynamics AX/365 · Engineering · Microsoft Dynamics · Information Technology (IT) · ERP · English · Computer Skills,https://wuzzuf.net/jobs/p/kSeHrgmNlzrC-Microsoft-Dynamics-AX365-Functional-Specialist-Logistica-Giza-Egypt?o=401&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Products Manager,almentor,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 5 Yrs of Exp · Design Computer Science · Information Technology (IT) · Market Research · Computer Engineering · Project Management,https://wuzzuf.net/jobs/p/u8PlZCHf9QeP-Senior-Products-Manager-almentor-Cairo-Egypt?o=402&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Full Stack Developer,Qardy,"Mohandessin, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Angular · Node.js Computer Science · CSS3 · Design · Frontend · HTML5 · Information Technology (IT),https://wuzzuf.net/jobs/p/fLXgT7DF7bJH-Senior-Full-Stack-Developer-Qardy-Giza-Egypt?o=403&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Application Support,Ezz El arab,"Abu Rawash, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Information Technology (IT) · IT · application · SQL · ERP · Software · computer Computer Science,https://wuzzuf.net/jobs/p/puBgvjOGarJZ-Senior-Application-Support-Ezz-El-arab-Giza-Egypt?o=404&l=sp&t=sj&a=data%20science|search-v3|hpb
Technical Support Specialist,Windrose Academy,"Maadi, Cairo, Egypt",1 month ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1+ Yrs of Exp · Information Technology (IT) Computer Science · Technical Support · Installation · Configuration · MCSE · CCNA,https://wuzzuf.net/jobs/p/VJLqlKouVgAz-Technical-Support-Specialist-Windrose-Academy-Cairo-Egypt?o=405&l=sp&t=sj&a=data%20science|search-v3|hpb
Product Owner.,Cegedim,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6+ Yrs of Exp · Software Development · Healthcare Market · Project Management · Scrum · BDD · Engineering · Agile Computer Science,https://wuzzuf.net/jobs/p/8JwBuwJ0GGPr-Product-Owner-Cegedim-Cairo-Egypt?o=406&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Technical Support Administrator,Raya Customer Experience,"6th of October, Giza, Egypt",30 days ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Technical Support Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/UhpqpFqjvXiy-IT-Technical-Support-Administrator-Raya-Customer-Experience-Giza-Egypt?o=407&l=sp&t=sj&a=data%20science|search-v3|hpb
Science Teacher - Primary & Middle School,Nefertari International School,"Cairo, Egypt",2 months ago,Full Time,Experienced · Education/Teaching · 2+ Yrs of Exp · Education · English Science · Teaching · Skills,https://wuzzuf.net/jobs/p/mfTItchjnc1j-Science-Teacher---Primary-Middle-School-Nefertari-International-School-Cairo-Egypt?o=408&l=sp&t=sj&a=data%20science|search-v3|hpb
Computer Science Teacher - Elementary/Primary School,Nefertari International School,"Cairo, Egypt",2 months ago,Full Time,Experienced · Education/Teaching · 2+ Yrs of Exp Computer Science · English · Education · Teaching · Student Activities · exams · tests · discipline,https://wuzzuf.net/jobs/p/aJPMnASesfjk-Computer-Science-Teacher---ElementaryPrimary-School-Nefertari-International-School-Cairo-Egypt?o=409&l=sp&t=sj&a=data%20science|search-v3|hpb
DevOps Operations Specialist,B.TECH,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Logistics Computer Science · Infrastructure · Networking · ERP · IT · Operations,https://wuzzuf.net/jobs/p/NHWwQiJ9KIh6-DevOps-Operations-Specialist-B-TECH-Cairo-Egypt?o=410&l=sp&t=sj&a=data%20science|search-v3|hpb
Front-End Leader - Angular,STC Solutions  Egypt,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 6+ Yrs of Exp · Angular · Software Development · Information Technology (IT) Computer Science · javaScript · Software Engineering · Engineering · Software,https://wuzzuf.net/jobs/p/6Jr3snz49n9O-Front-End-Leader---Angular-STC-Solutions---Egypt-Cairo-Egypt?o=411&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Network & Security Admin,Seoudi Supermarket,"Sheikh Zayed, Giza, Egypt",1 month ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp Computer Science · CCNP · Information Technology (IT) · Network · Security · VPN · Troubleshooting,https://wuzzuf.net/jobs/p/QW5VzovrhSUb-Senior-Network-Security-Admin-Seoudi-Supermarket-Giza-Egypt?o=412&l=sp&t=sj&a=data%20science|search-v3|hpb
Backend Developer,Caelum Egypt,"Dokki, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Computer Engineering · Information Technology (IT) Computer Science · Development · Engineering · Full Stack · Back-End Development · Software Engineering,https://wuzzuf.net/jobs/p/rw0sNLE1OFF8-Backend-Developer-Caelum-Egypt-Giza-Egypt?o=413&l=sp&t=sj&a=data%20science|search-v3|hpb
Network Security Supervisor - Cairo,Rashideen Egypt for Trade,"Katameya, Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 6 - 10 Yrs of Exp · CCNP · Cisco Computer Science · Engineering · firewalls · Information Technology (IT) · Security · VPN,https://wuzzuf.net/jobs/p/KSZRs99vyHv6-Network-Security-Supervisor---Cairo-Rashideen-Egypt-for-Trade-Cairo-Egypt?o=414&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior IT Specialist,Confidential,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 12 Yrs of Exp · Information Technology (IT) · IT Computer Science · Software Engineering,https://wuzzuf.net/jobs/p/67b0vyhO3hmB-Senior-IT-Specialist-Cairo-Egypt?o=415&l=sp&t=sj&a=data%20science|search-v3|hpb
System Administrator,Delta Egypt For Lighting,"Obour City, Cairo, Egypt",1 month ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp Computer Science · SAP · System Administration · Information technology · Information Technology (IT) · Virtualization · MCSE,https://wuzzuf.net/jobs/p/ZXRJ9QT7acga-System-Administrator-Delta-Egypt-For-Lighting-Cairo-Egypt?o=416&l=sp&t=sj&a=data%20science|search-v3|hpb
Backend Developer PHP Symfony - GoLodger.com,GoLodger.com,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · PHP · symphony · MVC · Agile · Software Development · Debugging · Database · API,https://wuzzuf.net/jobs/p/5nYDizGUHNkY-Backend-Developer-PHP-Symfony---GoLodgercom-GoLodger-com-Cairo-Egypt?o=417&l=sp&t=sj&a=data%20science|search-v3|hpb
Business Analyst - Software Development,Block Gemini,"Mohandessin, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · Business Analysis · Quality Assurance · Information Technology (IT) · Business Analytics · Testing Computer Science · business,https://wuzzuf.net/jobs/p/PXu1eLLG3eGM-Business-Analyst---Software-Development-Block-Gemini-Giza-Egypt?o=418&l=sp&t=sj&a=data%20science|search-v3|hpb
