Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link
Web Developer,MWG,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp Script · Computer Science · CSS · HTML · Information Technology (IT) Java JavaScript · NodeJS,https://wuzzuf.net/jobs/p/iHjJZt6vdxlk-Web-Developer-MWG-Cairo-Egypt?o=193&l=sp&t=sj&a=java|search-v3|hpb
Senior .Net Software Developer,Nebras Technology,"Dokki, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7+ Yrs of Exp · OOP · Engineering · .NET · XML · LINQ · jQuery · MVC Java,https://wuzzuf.net/jobs/p/yW3rqhuFhNIf-Senior-Net-Software-Developer-Nebras-Technology-Giza-Egypt?o=194&l=sp&t=sj&a=java|search-v3|hpb
Senior Technical Writer,Evolvice GmbH,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · Writing/Editorial · IT/Software Development · 4 - 10 Yrs of Exp · English · Engineering · Documentation · Information Technology (IT) · Technical Support · Writing Java · Software,https://wuzzuf.net/jobs/p/ufbIwRzQhZ6h-Senior-Technical-Writer-Evolvice-GmbH-Cairo-Egypt?o=195&l=sp&t=sj&a=java|search-v3|hpb
Data Engineer,Paymob Solutions,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 2+ Yrs of Exp · Cloud · AWS · Computer Engineering · Data · Scala · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/keFORcJKZJDT-Data-Engineer-Paymob-Solutions-Cairo-Egypt?o=196&l=sp&t=sj&a=java|search-v3|hpb
Big Data Consultant,Fingerprint consultancy,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Other · 3+ Yrs of Exp · Big Data · ETL · Hadoop · Computer Engineering · Computer Science · Programming · Python,https://wuzzuf.net/jobs/p/JveT6pAvDMik-Big-Data-Consultant-Fingerprint-consultancy-Cairo-Egypt?o=197&l=sp&t=sj&a=java|search-v3|hpb
DevOps Engineer,Aman Holding,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Software Java · DevOps · Software Development · Information Technology (IT) · SQL · Computer Science · Engineering,https://wuzzuf.net/jobs/p/2YjNjmDyIcHz-DevOps-Engineer-Aman-Holding-Cairo-Egypt?o=198&l=sp&t=sj&a=java|search-v3|hpb
.Net Developer,Dr.Greiche,"10th of Ramadan City, Sharqia, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 5 Yrs of Exp · Information Technology (IT) · .Net · Software Development · SQL Java · VB · ASP · MVC,https://wuzzuf.net/jobs/p/5eqQKKFBQ9sa-Net-Developer-Dr-Greiche-Sharqia-Egypt?o=199&l=sp&t=sj&a=java|search-v3|hpb
Senior Engineering Manager - JumiaPay (Full Time),Jumia,"Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 5+ Yrs of Exp · Agile · English · Information Technology (IT) · Computer Science · Software Development · Management · Business Planning,https://wuzzuf.net/jobs/p/zkYKmgBko8Ym-Senior-Engineering-Manager---JumiaPay-Full-Time-Jumia-Cairo-Egypt?o=200&l=sp&t=sj&a=java|search-v3|hpb
E-Commerce Support Engineer,Confidential,"Cairo, Egypt",1 month ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Information Technology (IT) · Customer Support · Technical Support · E-Commerce Java · PHP · Customer Service,https://wuzzuf.net/jobs/p/67DyWIas5LFU-E-Commerce-Support-Engineer-Cairo-Egypt?o=201&l=sp&t=sj&a=java|search-v3|hpb
Integration Architect / Designer,Meem Development,"Alexandria, Egypt",1 month ago,Full Time,Manager · Engineering - Construction/Civil/Architecture · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp · AutoCAD · Designer · Engineering · Integration · Architecture · Architect · SQL,https://wuzzuf.net/jobs/p/Cfoyt8LS8YhH-Integration-Architect-Designer-Meem-Development-Alexandria-Egypt?o=202&l=sp&t=sj&a=java|search-v3|hpb
Senior RTTS (Remote Turn Up and Test Service) Engineer,FlairsTech,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp · Computer Science · Information Technology (IT) Java · CS · Maintenance · Management · Software · Software Development,https://wuzzuf.net/jobs/p/vCk6sEiG5YqK-Senior-RTTS-Remote-Turn-Up-and-Test-Service-Engineer-FlairsTech-Cairo-Egypt?o=203&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Developer,Deben TMS,"Maadi, Cairo, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · Software Development · FullStack Java · Angular · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/NAYyfNYom6ut-Full-Stack-Developer-Deben-TMS-Cairo-Egypt?o=204&l=sp&t=sj&a=java|search-v3|hpb
Senior React Native Developer,Beyond Apps Group,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Agile · Information Technology (IT) · React Native · Redux · UI · UX Java · React,https://wuzzuf.net/jobs/p/7l5n7cdMLJTw-Senior-React-Native-Developer-Beyond-Apps-Group-Cairo-Egypt?o=205&l=sp&t=sj&a=java|search-v3|hpb
Mobile Application Developer,Easy System,"New Cairo, Cairo, Egypt",1 month ago,Full Time - Part Time - Freelance / Project,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 2 - 10 Yrs of Exp · flutter · Android · Mobile · Information Technology (IT) · Software Development Java · APIs,https://wuzzuf.net/jobs/p/ttBzH07Ayeps-Mobile-Application-Developer-Easy-System-Cairo-Egypt?o=206&l=sp&t=sj&a=java|search-v3|hpb
Senior Full Stack Developer,Cashcall,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 4 Yrs of Exp · Startup · Information Technology (IT) · Telecommunication · Computer Science · Software Development · Software Engineering · Software Java,https://wuzzuf.net/jobs/p/bqV7zUrIKGJN-Senior-Full-Stack-Developer-Cashcall-Cairo-Egypt?o=207&l=sp&t=sj&a=java|search-v3|hpb
Performance Engineer,Rasan,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Engineering · Information Technology (IT) · Computer Science · Software Engineering · Linux Java · Performance Testing · Performance,https://wuzzuf.net/jobs/p/SabXFCwPi8a3-Performance-Engineer-Rasan-Cairo-Egypt?o=208&l=sp&t=sj&a=java|search-v3|hpb
IOS Mobile Developer -Mansoura,"qTech. ""AlQemam""","Mansoura, Dakahlia, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Software Development · Objective-C Java · OpenGL · Mobile Development · Computer Science · Computer Engineering · Software Engineering,https://wuzzuf.net/jobs/p/NLeqBBg1vrO2-IOS-Mobile-Developer--Mansoura-qTech-AlQemam-Dakahlia-Egypt?o=209&l=sp&t=sj&a=java|search-v3|hpb
Computer Science/Coach,iSchool,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Education/Teaching · Training/Instructor · 1 - 3 Yrs of Exp · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM,https://wuzzuf.net/jobs/p/auaBOHMdQdJq-Computer-ScienceCoach-iSchool-Cairo-Egypt?o=210&l=sp&t=sj&a=java|search-v3|hpb
Computer Science Coach - Part Time,iSchool,"Nasr City, Cairo, Egypt",2 months ago,Part Time,Entry Level · IT/Software Development · Education/Teaching · Training/Instructor · 1 - 3 Yrs of Exp · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM,https://wuzzuf.net/jobs/p/6a3S1racRVKu-Computer-Science-Coach---Part-Time-iSchool-Cairo-Egypt?o=211&l=sp&t=sj&a=java|search-v3|hpb
Senior Full Stack Developer,SEGMATEK,"Sheikh Zayed, Giza, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp Script Java · Spring Boot · Spring Data · Spring Security · Angular JavaScript · Node.js · HTML,https://wuzzuf.net/jobs/p/bn1jD32mT9bd-Senior-Full-Stack-Developer-SEGMATEK-Giza-Egypt?o=212&l=sp&t=sj&a=java|search-v3|hpb
Web Developer - Cairo,Akhnaton for Trading & Distributing,"Downtown, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · PHP · Software Development · Web · Information Technology (IT) · Web Development · Computer Engineering · Computer Science · Engineering,https://wuzzuf.net/jobs/p/TBgHoCpqbF1s-Web-Developer---Cairo-Akhnaton-for-Trading-Distributing-Cairo-Egypt?o=213&l=sp&t=sj&a=java|search-v3|hpb
Senior Oracle Developer,ICIS,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Engineering · Oracle developer · Oracle SQL · Oracle PL/SQL · ERP · Oracle ADF,https://wuzzuf.net/jobs/p/1jbtrRCaC5vc-Senior-Oracle-Developer-ICIS-Cairo-Egypt?o=214&l=sp&t=sj&a=java|search-v3|hpb
IBM Maximo Technical specialist,Smart System,"Sohag, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · CCNA · Computer Science · Information Technology (IT) Java · SQL · Windows Server · Maximo · DB2,https://wuzzuf.net/jobs/p/VHYdUp4XiP0p-IBM-Maximo-Technical-specialist-Smart-System-Sohag-Egypt?o=215&l=sp&t=sj&a=java|search-v3|hpb
IBM Maximo Technical consultant specialist,Smart System,"Minya, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Information Technology (IT) Java · IT · IBM Maximo · Computer Science · Maximo,https://wuzzuf.net/jobs/p/5wuO4AUJiqPo-IBM-Maximo-Technical-consultant-specialist-Smart-System-Minya-Egypt?o=216&l=sp&t=sj&a=java|search-v3|hpb
E-Payment Operations Specialist,efinance,"6th of October, Giza, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Operations/Management · 1 - 3 Yrs of Exp · .NET Java · Payment · E-Commerce · Operations · Customer Service · English · Banking,https://wuzzuf.net/jobs/p/Lrj1hqio2ROe-E-Payment-Operations-Specialist-e-finance-Giza-Egypt?o=217&l=sp&t=sj&a=java|search-v3|hpb
Software Architect,Coral Technology,"Nasr City, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 10+ Yrs of Exp · Agile · Azure · AWS · Computer Science · Design Patterns · Cloud · Software Development,https://wuzzuf.net/jobs/p/Fo1y6Dh9Fsjj-Software-Architect-Coral-Technology-Cairo-Egypt?o=218&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Confidential,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · APIs · Software Development · RESTful · OOP · Android · Kotlin · Android SDK Java,https://wuzzuf.net/jobs/p/qQFtAPGzi5Y4-Android-Developer-Cairo-Egypt?o=219&l=sp&t=sj&a=java|search-v3|hpb
Senior Full Stack Developer (NodeJS/React),Standout Solutions,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Computer Engineering · Compuer Science · IT · Information Technology · Full Stack Developement · Firebase · MySQL · Oracle,https://wuzzuf.net/jobs/p/xelnL9VPZz7L-Senior-Full-Stack-Developer-NodeJSReact-Standout-Solutions-Cairo-Egypt?o=220&l=sp&t=sj&a=java|search-v3|hpb
Senior System Test Engineer [ Accessibility Testing -- WCAG ],FlairsTech,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · WCAG · Accessibility Testing · Computer Science · Engineering · Information Technology (IT) Java · quality,https://wuzzuf.net/jobs/p/6WpPUY8NN3YP-Senior-System-Test-Engineer-Accessibility-Testing----WCAG-FlairsTech-Cairo-Egypt?o=221&l=sp&t=sj&a=java|search-v3|hpb
Senior Backend Developer,Ctopya,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · back-end · Computer Science · front-end · Information Technology (IT) · PHP Java · Python · Programming,https://wuzzuf.net/jobs/p/OKPCcvAYpdUw-Senior-Backend-Developer-Ctopya-Cairo-Egypt?o=222&l=sp&t=sj&a=java|search-v3|hpb
Quality Assurance Tester,WEmng,"6th of October, Giza, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp Script · QA tester · QA · Information Technology (IT) JavaScript · Software · Software Testing · SQL,https://wuzzuf.net/jobs/p/DKIHjOWnl59j-Quality-Assurance-Tester-WEmng-Giza-Egypt?o=223&l=sp&t=sj&a=java|search-v3|hpb
Software Developer - Team Lead,Icity,"Maadi, Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Computer Science · APIs · Angular · Design · Information Technology (IT) · PHP · Programming · Software,https://wuzzuf.net/jobs/p/Lwv27jIfZJ1m-Software-Developer---Team-Lead-Icity-Cairo-Egypt?o=224&l=sp&t=sj&a=java|search-v3|hpb
Software Integration Engineer - KSA,Confidential,"Riyadh, Saudi Arabia",2 months ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · Computer Science · Information Technology (IT) · Integration Java · Software Development · Jenkins · C++,https://wuzzuf.net/jobs/p/W4MAokXqwYNr-Software-Integration-Engineer---KSA-Riyadh-Saudi-Arabia?o=225&l=sp&t=sj&a=java|search-v3|hpb
QA tester,Recovery franchise marketing services,"6th of October, Giza, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp Script · QA Java JavaScript · Information Technology (IT) · SQL · Engineering · Software Testing,https://wuzzuf.net/jobs/p/nGHexsEYQg2H-QA-tester-Recovery-franchise-marketing-services-Giza-Egypt?o=226&l=sp&t=sj&a=java|search-v3|hpb
Mobile Developer - Flutter,LavaLoon,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · iOS · Android · APIs · Mobile Development · Software Development · Information Technology (IT) · RESTful Java,https://wuzzuf.net/jobs/p/QHmfXhFXfZ5g-Mobile-Developer---Flutter-LavaLoon-Cairo-Egypt?o=227&l=sp&t=sj&a=java|search-v3|hpb
Team lead front-end developer,Ctopya,"Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp Script · Computer Science · Development · Frontend · Information Technology (IT) Java JavaScript · Programming · Python,https://wuzzuf.net/jobs/p/NGWsOpU0VtKJ-Team-lead-front-end-developer-Ctopya-Cairo-Egypt?o=228&l=sp&t=sj&a=java|search-v3|hpb
Team lead Back-end developer,Ctopya,"Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Design Java · Lead · PHP · Python · Software Development,https://wuzzuf.net/jobs/p/iN0VsGcKLtbt-Team-lead-Back-end-developer-Ctopya-Cairo-Egypt?o=229&l=sp&t=sj&a=java|search-v3|hpb
Senior DevOps Developer,Ctopya,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Communication skills · Computer Science · Information Technology (IT) Java · Mongo · MySQL · PHP · Linux,https://wuzzuf.net/jobs/p/g9GoaK8IeDKq-Senior-DevOps-Developer-Ctopya-Cairo-Egypt?o=230&l=sp&t=sj&a=java|search-v3|hpb
Android Developer - Senior - Remote,GetTechForce.com,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Android · Android studio · Computer Science · Information Technology (IT) Java · Kotlin · React · Agile,https://wuzzuf.net/jobs/p/QJpRcjvoOSUS-Android-Developer---Senior---Remote-GetTechForce-com-Cairo-Egypt?o=231&l=sp&t=sj&a=java|search-v3|hpb
Business Analyst - KSA,Confidential,"Riyadh, Saudi Arabia",2 months ago,Full Time,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 5 - 9 Yrs of Exp · Business Analysis · Analysis · Computer Science · Information Technology (IT) Java · Process · technical,https://wuzzuf.net/jobs/p/bJQw2qstMTxA-Business-Analyst---KSA-Riyadh-Saudi-Arabia?o=232&l=sp&t=sj&a=java|search-v3|hpb
Application Support Engineer (L2 Banking Support),ITS,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Information Technology (IT) · Computer Science · Banking · SW/DB Development · SQL · Technical Support · Application Support · Oracle,https://wuzzuf.net/jobs/p/nmDkoi4ILZER-Application-Support-Engineer-L2-Banking-Support-ITS-Cairo-Egypt?o=233&l=sp&t=sj&a=java|search-v3|hpb
Application Developer - Saudi Arabia,IST Networks,"Riyadh, Saudi Arabia",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · API · Computer Science · Development · Information Technology (IT) Java · MySQL · REST · Software Development,https://wuzzuf.net/jobs/p/q6PaR8T6X52X-Application-Developer---Saudi-Arabia-IST-Networks-Riyadh-Saudi-Arabia?o=234&l=sp&t=sj&a=java|search-v3|hpb
Application Developer,IST Networks,"Smart Village, Giza, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp Java · MySQL · REST · Software · Software Development · Development · API · Computer Science,https://wuzzuf.net/jobs/p/iYDmTYSVo7Fo-Application-Developer-IST-Networks-Giza-Egypt?o=235&l=sp&t=sj&a=java|search-v3|hpb
Software Solution Architect - (Cairo),SSC Egypt,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 10+ Yrs of Exp · Software Development · Software · Architect · Solution Architect Java · CD · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/OkIwm549SSjm-Software-Solution-Architect---Cairo-SSC-Egypt-Cairo-Egypt?o=236&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Al Amin Technological Systems,"Heliopolis, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Software Development · Software Engineering · Web Development · OOP · ASP.NET,https://wuzzuf.net/jobs/p/Uuzon7Vd8OLl-Android-Developer-Al-Amin-Technological-Systems-Cairo-Egypt?o=237&l=sp&t=sj&a=java|search-v3|hpb
Quality Control Lead,Kashier Payment Solutions,"Zamalek, Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Quality · Engineering - Telecom/Technology · 5+ Yrs of Exp · Quality Control · Testing · Automation · QA · Computer Science · Quality Assurance · SQL,https://wuzzuf.net/jobs/p/47tTqK13Kc3X-Quality-Control-Lead-Kashier-Payment-Solutions-Cairo-Egypt?o=238&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Developer,Squadio,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 9 Yrs of Exp Script · Full Stack · Angular Java · React · CSS · HTML · Information Technology (IT) JavaScript,https://wuzzuf.net/jobs/p/MFI2AqyKwTV6-Full-Stack-Developer-Squadio-Cairo-Egypt?o=239&l=sp&t=sj&a=java|search-v3|hpb
Experienced Python/Django Developer,Infoblink,"Dokki, Giza, Egypt",2 months ago,Full Time - Part Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Django · GitHUB · CSS · HTML · SaaS · Python · Information Technology (IT) · Node JS,https://wuzzuf.net/jobs/p/EVPLF753qKO9-Experienced-PythonDjango-Developer-Infoblink-Giza-Egypt?o=240&l=sp&t=sj&a=java|search-v3|hpb
Advanced Junior Software Tester - Cairo,Z2 Data,"Nasr City, Cairo, Egypt",2 days ago,Full Time,Entry Level · IT/Software Development · Quality · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Testing · Software Development · Software Testing · QC · ISTQB · Software · Information Technology (IT),https://wuzzuf.net/jobs/p/ofatDkIWtAw3-Advanced-Junior-Software-Tester---Cairo-Z2-Data-Cairo-Egypt?o=241&l=sp&t=sj&a=java|search-v3|hpb
Sr. Flutter Developer,Troylab,"Cairo, Egypt",4 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · iOS · Android · flutter · AWS · Computer Science · Dart · Development · English,https://wuzzuf.net/jobs/p/5k1CwJ7xyTkz-Sr-Flutter-Developer-Troylab-Cairo-Egypt?o=242&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,"Nile Bits, LLC","6th of October, Giza, Egypt",5 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 10 Yrs of Exp · Android · Kotlin Java · Computer Science · Information Technology (IT) · Git · OOP · RESTful,https://wuzzuf.net/jobs/p/egAfM0U4SKcT-Senior-Android-Developer-Nile-Bits-LLC-Giza-Egypt?o=243&l=sp&t=sj&a=java|search-v3|hpb
Mobile Developer (Hybrid / Cross-Platform Flutter Or Ionic),Flojics,"Glim, Alexandria, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 2 Yrs of Exp · Mobile Development · React Native · Computer Science · Ionic · Software Development · React · OOP · Information Technology (IT),https://wuzzuf.net/jobs/p/YDUhmhuPhsZO-Mobile-Developer-Hybrid-Cross-Platform-Flutter-Or-Ionic-Flojics-Alexandria-Egypt?o=244&l=sp&t=sj&a=java|search-v3|hpb
Microservices Technical Lead,ITS,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 8 - 10 Yrs of Exp · CI/CD tools · OAuth · Microservices · Microservice Architecture · Kanban · Scrum · Puppet · Jenkins,https://wuzzuf.net/jobs/p/d4iAWLfGnIds-Microservices-Technical-Lead-ITS-Cairo-Egypt?o=245&l=sp&t=sj&a=java|search-v3|hpb
Senior Software Tester (Manual & Automation),FlairsTech,"Maadi, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3+ Yrs of Exp · Testing · QC · Manual Tester · Computer Science · Quality Control · Information Technology (IT) · Quality Assurance,https://wuzzuf.net/jobs/p/EWFaL5ap1fwE-Senior-Software-Tester-Manual-Automation-FlairsTech-Cairo-Egypt?o=246&l=sp&t=sj&a=java|search-v3|hpb
Senior DevOps Engineer,"Nile Bits, LLC","Nasr City, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · DevOps · Agile · Git · Azure · Information Technology (IT) · Computer Science · Software Engineering · Docker,https://wuzzuf.net/jobs/p/jfWVdlXuHmks-Senior-DevOps-Engineer-Nile-Bits-LLC-Cairo-Egypt?o=247&l=sp&t=sj&a=java|search-v3|hpb
React Native Developer,TeleWare,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · ReactNative · Developing · Information Technology · Computer Science · Information Technology (IT) · React Native · Software Development · Development,https://wuzzuf.net/jobs/p/of7PrO69iCXB-React-Native-Developer-Tele-Ware-Cairo-Egypt?o=248&l=sp&t=sj&a=java|search-v3|hpb
Xamarin Cross-Platform Mobile Apps Developer,Compu master,"Maadi, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Xamarin · Software Development · Computer Science · Software Engineering · C# · REST · Mobile Development · Android,https://wuzzuf.net/jobs/p/Nfck0Pf0UuMa-Xamarin-Cross-Platform-Mobile-Apps-Developer-Compu-master-Cairo-Egypt?o=249&l=sp&t=sj&a=java|search-v3|hpb
Senior Application Architect,CST Systems,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7+ Yrs of Exp · Design · Information Technology (IT) · Software · Software Development · Software Engineering · Computer Science · Architecture · Microservices,https://wuzzuf.net/jobs/p/UVXyVjLIdtOT-Senior-Application-Architect-CST-Systems-Cairo-Egypt?o=250&l=sp&t=sj&a=java|search-v3|hpb
Android Software Engineer - Alexandria,Softxpert Incorporation,"Alexandria, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Android Java · C++ · APIS · GIT · SVN · Information Technology (IT) · Android SDK,https://wuzzuf.net/jobs/p/XWYadJ2l2GIc-Android-Software-Engineer---Alexandria-Softxpert-Incorporation-Alexandria-Egypt?o=251&l=sp&t=sj&a=java|search-v3|hpb
Senior QA Engineer (Automation),CEPRES,"Sheikh Zayed, Giza, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Automation · Software · Testing · QA · Performance Testing · Quality Assurance · Selenium,https://wuzzuf.net/jobs/p/FAO1fUd1bAo7-Senior-QA-Engineer-Automation-CEPRES-Giza-Egypt?o=252&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Developer (Node Js) - Team Leader,Smart Link,"Heliopolis, Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 6+ Yrs of Exp · Communication · Analysis · Design · Design Patterns · Information Technology (IT) · Software Development,https://wuzzuf.net/jobs/p/wPhUxKy3B1vC-Full-Stack-Developer-Node-Js---Team-Leader-Smart-Link-Cairo-Egypt?o=253&l=sp&t=sj&a=java|search-v3|hpb
Senior Backend Developer Node.Js,Nexta,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · APIs · back-end · backend · Computer Science · Engineering · Information Technology (IT) · JavaScript · NodeJS,https://wuzzuf.net/jobs/p/2COYjfzzen6K-Senior-Backend-Developer-NodeJs-Nexta-Cairo-Egypt?o=254&l=sp&t=sj&a=java|search-v3|hpb
Microsoft - Linux System Administrator,mvc technology S.p.A.,"Cairo, Egypt",15 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Microsoft · Installation · Information Technology (IT) · Computer Science · Linux · Linux Operating System · Linux System Administration,https://wuzzuf.net/jobs/p/ZUjwjo5gDX3y-Microsoft---Linux-System-Administrator-mvc-technology-S-p-A-Cairo-Egypt?o=255&l=sp&t=sj&a=java|search-v3|hpb
